date,beta_kalman
2016-12-21,0.9503190579182801
2016-12-22,0.9529308350317519
2016-12-23,0.9591538032803435
2016-12-27,0.9498282022513351
2016-12-28,0.9154716835542698
2016-12-29,0.9132220821239138
2016-12-30,0.9057363255645406
2017-01-03,0.940229243300453
2017-01-04,0.8910234337430584
2017-01-05,0.8898390995904535
2017-01-06,0.8982711204663995
2017-01-09,0.891182689917646
2017-01-10,0.891182689917646
2017-01-11,0.8692122443098876
2017-01-12,0.8653543768835356
2017-01-13,0.8702706607801867
2017-01-17,0.872330030993702
2017-01-18,0.8679539635588366
2017-01-19,0.8671930606051239
2017-01-20,0.8763164784337045
2017-01-23,0.8240782521878806
2017-01-24,0.7419917202365579
2017-01-25,0.7975643084196475
2017-01-26,0.8021248973596393
2017-01-27,0.7982353680536285
2017-01-30,0.8379537506898957
2017-01-31,0.8382846335427492
2017-02-01,0.8381445454982085
2017-02-02,0.8418626882277717
2017-02-03,0.8172237640051144
2017-02-06,0.818198350533483
2017-02-07,0.8180876242870839
2017-02-08,0.8204856751803719
2017-02-09,0.8362994190003222
2017-02-10,0.8376188471562758
2017-02-13,0.8183048942978763
2017-02-14,0.8180562451717898
2017-02-15,0.8242256509356937
2017-02-16,0.8243093023832209
2017-02-17,0.8237323092180676
2017-02-21,0.8021024810125308
2017-02-22,0.8018749439067689
2017-02-23,0.8012678426348337
2017-02-24,0.7937648877020491
2017-03-01,0.819833607016825
2017-03-02,0.8215256442629182
2017-03-03,0.821144836632231
2017-03-06,0.8085550104533282
2017-03-07,0.8235449993221176
2017-03-08,0.8210137996084402
2017-03-09,0.819018183060692
2017-03-10,0.8115296819930522
2017-03-13,0.8118758079420808
2017-03-14,0.8009070124804177
2017-03-15,0.8040845985740777
2017-03-16,0.7983809135809675
2017-03-17,0.7875534561039895
2017-03-20,0.8002333534792341
2017-03-21,0.7076503117494131
2017-03-22,0.7054663602781356
2017-03-23,0.7036102534098626
2017-03-27,0.7055985276985757
2017-03-28,0.6931374083824937
2017-03-29,0.6934248456155845
2017-03-30,0.677732969370723
2017-03-31,0.6658926555522087
2017-04-03,0.6642538510108087
2017-04-04,0.6668406064644279
2017-04-05,0.6620834308637765
2017-04-06,0.6724076737127128
2017-04-07,0.673225431390464
2017-04-10,0.6769925948956252
2017-04-11,0.6702346786515923
2017-04-12,0.6663225242284632
2017-04-17,0.6657776500809652
2017-04-18,0.672257459628075
2017-04-19,0.6867783980353769
2017-04-20,0.7011065948973898
2017-04-21,0.7000182395869172
2017-04-24,0.6978181820974958
2017-04-25,0.6995314808144248
2017-04-26,0.6987800915015778
2017-04-27,0.698132561902793
2017-04-28,0.6988967148172768
2017-05-02,0.7111832074933676
2017-05-03,0.7148593285806899
2017-05-04,0.7158318320756244
2017-05-05,0.6990671487887028
2017-05-08,0.6988787007359147
2017-05-09,0.6997660860135313
2017-05-10,0.7015520064354305
2017-05-11,0.6999806395987881
2017-05-12,0.7080172492747604
2017-05-15,0.707334575887127
2017-05-16,0.7109848177867326
2017-05-17,0.6704679202358204
2017-05-18,0.6295872367209211
2017-05-19,0.6395837340016315
2017-05-22,0.6380982950872158
2017-05-23,0.6410801820780283
2017-05-24,0.6455198775441172
2017-05-26,0.6597435815351831
2017-05-30,0.6519026993763195
2017-05-31,0.6501209474671743
2017-06-01,0.6414151108290557
2017-06-02,0.63901232341036
2017-06-05,0.6415315646755869
2017-06-06,0.6338458609882718
2017-06-07,0.6371721878710883
2017-06-08,0.6360503983987625
2017-06-09,0.6358527456849177
2017-06-12,0.638999500232915
2017-06-13,0.6391419719901201
2017-06-14,0.6408223485404431
2017-06-15,0.6534987863852143
2017-06-16,0.6533563865652322
2017-06-19,0.6490314566054942
2017-06-21,0.6947840405167806
2017-06-22,0.6913191615378144
2017-06-23,0.6908849847521277
2017-06-26,0.6898643020053191
2017-06-27,0.6807725360910569
2017-06-28,0.6512678577799729
2017-06-29,0.6503340408847693
2017-06-30,0.6505682017754366
2017-07-03,0.6582506946464112
2017-07-05,0.6639824419895197
2017-07-06,0.6660191118942598
2017-07-07,0.6694123910532229
2017-07-10,0.6675236754451565
2017-07-11,0.6671970869311122
2017-07-12,0.683936240372761
2017-07-13,0.6732307490978428
2017-07-14,0.6846202475877239
2017-07-17,0.6849107048001927
2017-07-18,0.6801541597072709
2017-07-19,0.7112942919852172
2017-07-20,0.7110033949421976
2017-07-21,0.7110853657708364
2017-07-24,0.7116014825210549
2017-07-25,0.7073171234349911
2017-07-26,0.7064990382131444
2017-07-27,0.7041090657238473
2017-07-28,0.7108229400223512
2017-07-31,0.7100319985204577
2017-08-01,0.714347601514966
2017-08-02,0.7166118927939896
2017-08-03,0.7155298139301091
2017-08-04,0.7125446149032919
2017-08-07,0.7012847217429213
2017-08-08,0.6954858471601558
2017-08-09,0.6959224914700259
2017-08-10,0.6605922323047126
2017-08-11,0.6597297017772527
2017-08-14,0.7358043324735679
2017-08-15,0.7333451832572796
2017-08-16,0.7325821172699455
2017-08-17,0.6786805972422477
2017-08-18,0.681229379971789
2017-08-22,0.692176622778064
2017-08-23,0.686229267091896
2017-08-24,0.6830052783847246
2017-08-25,0.6775858536318128
2017-08-28,0.6769115905978083
2017-08-29,0.6745918335508847
2017-08-30,0.6936368848824437
2017-08-31,0.686083002705483
2017-09-01,0.6847866060298897
2017-09-05,0.6564598812231571
2017-09-06,0.6620644086791652
2017-09-07,0.6618251860259923
2017-09-08,0.6675670212289488
2017-09-11,0.6174789390908656
2017-09-12,0.6682771583215626
2017-09-13,0.6693995728471501
2017-09-14,0.6724139484839916
2017-09-15,0.6712559520930291
2017-09-18,0.6680738932700232
2017-09-19,0.6703997490158836
2017-09-20,0.6697419884295662
2017-09-21,0.6648343826474926
2017-09-22,0.6642847586014591
2017-09-25,0.6694296921746338
2017-09-26,0.6692178032340276
2017-09-27,0.6840445446047474
2017-09-28,0.6848055705678202
2017-09-29,0.7023377808486115
2017-10-02,0.6969107588363848
2017-10-03,0.6959818498933613
2017-10-04,0.6936022746503291
2017-10-05,0.6955270836969302
2017-10-06,0.6989141540994476
2017-10-10,0.7011109323041103
2017-10-11,0.7036716437151895
2017-10-12,0.7056730700323496
2017-10-13,0.7046048908426836
2017-10-17,0.6972916672633067
2017-10-18,0.6963655462312316
2017-10-19,0.6985725614315493
2017-10-20,0.6964734883708086
2017-10-23,0.6932294177356356
2017-10-24,0.6910503330928955
2017-10-25,0.6988241086898955
2017-10-26,0.6990300470251846
2017-10-27,0.713435257160919
2017-10-30,0.7036083128594524
2017-10-31,0.710154704877022
2017-11-01,0.7165887624331051
2017-11-02,0.7165807792014193
2017-11-03,0.7207109155007906
2017-11-07,0.7253123616124714
2017-11-08,0.7370340394720214
2017-11-09,0.7553279275400354
2017-11-10,0.7632216785994839
2017-11-13,0.760336461706742
2017-11-14,0.771627835493769
2017-11-15,0.7557738507590916
2017-11-16,0.7923079993713498
2017-11-17,0.8044990253505013
2017-11-21,0.7884026976585212
2017-11-22,0.7848824791737433
2017-11-24,0.7789052999749663
2017-11-28,0.7207613576596239
2017-11-29,0.7203633870710298
2017-11-30,0.7252154542672712
2017-12-01,0.7222456705052803
2017-12-04,0.7272568073337266
2017-12-05,0.7306683885935897
2017-12-06,0.7306729059339971
2017-12-07,0.749834516384199
2017-12-11,0.7205667307497242
2017-12-12,0.7197924285817724
2017-12-13,0.7213312563262139
2017-12-14,0.7263813823205275
2017-12-15,0.7317072532673617
2017-12-18,0.7168048989353291
2017-12-19,0.7086994677261977
2017-12-20,0.7083719023773237
2017-12-21,0.710990015553656
2017-12-22,0.7090383439724299
2017-12-26,0.710826088350617
2017-12-27,0.7107640300314217
2017-12-28,0.7168952931897974
2018-01-02,0.7557083822199456
2018-01-03,0.7848795515061905
2018-01-04,0.7780908857639155
2018-01-05,0.7517025590218446
2018-01-08,0.7428907583737289
2018-01-09,0.7437426962300926
2018-01-10,0.7450823726968006
2018-01-11,0.7388453423267882
2018-01-12,0.7604255006003762
2018-01-16,0.7466142633567725
2018-01-17,0.7458768049825542
2018-01-18,0.741889489270864
2018-01-19,0.7322376662500671
2018-01-22,0.7144769255016474
2018-01-23,0.7142133927560488
2018-01-24,0.7141497410284802
2018-01-25,0.7138563202433016
2018-01-26,0.7217032191530264
2018-01-29,0.7323377093112106
2018-01-30,0.6893178830442189
2018-01-31,0.6912600180226547
2018-02-01,0.6939578591174784
2018-02-02,0.7787523225513878
2018-02-05,0.9164344276592171
2018-02-06,0.91670958227979
2018-02-07,0.892984922874426
2018-02-08,0.8883197228082312
2018-02-09,0.8431143227066593
2018-02-14,0.7898477705683347
2018-02-15,0.7636288700489808
2018-02-16,0.7636832130482747
2018-02-20,0.7739844115510728
2018-02-21,0.7662123727159149
2018-02-22,0.765420420285276
2018-02-23,0.7434432368412174
2018-02-26,0.7320790271369326
2018-02-27,0.7579069842662731
2018-02-28,0.7533822849448893
2018-03-01,0.7463136888525248
2018-03-02,0.7309862378347061
2018-03-05,0.7397157385521792
2018-03-06,0.7475941325878067
2018-03-07,0.7472449646380336
2018-03-08,0.7456170180766065
2018-03-09,0.7285725558723724
2018-03-12,0.7273885989952642
2018-03-13,0.7217747029851586
2018-03-14,0.7234414881021641
2018-03-15,0.7263742002868063
2018-03-16,0.7248339314839304
2018-03-19,0.7202237783208967
2018-03-20,0.7194830534970934
2018-03-21,0.7140395650956184
2018-03-22,0.638282695909085
2018-03-23,0.6630440679421395
2018-03-26,0.573820467145492
2018-03-27,0.5946163689223276
2018-03-28,0.5889855331783368
2018-04-03,0.5901795482604926
2018-04-04,0.5831034491613347
2018-04-05,0.5974544017481138
2018-04-06,0.618426090246744
2018-04-09,0.625786375882184
2018-04-10,0.64826042143958
2018-04-11,0.647862785846323
2018-04-12,0.6379117428443435
2018-04-13,0.6380882615777731
2018-04-16,0.646243488024621
2018-04-17,0.6535919211558769
2018-04-18,0.6550009497964111
2018-04-19,0.6487054345719127
2018-04-20,0.6514004664183645
2018-04-23,0.6513936654298959
2018-04-24,0.681807422226707
2018-04-25,0.6810565304782992
2018-04-26,0.6574626129463289
2018-04-27,0.6595608014560574
2018-05-02,0.6630253206752155
2018-05-03,0.6716165758895515
2018-05-04,0.6776609459044759
2018-05-07,0.6654208612564693
2018-05-08,0.6661364443885509
2018-05-09,0.7209121908139339
2018-05-10,0.7378108975057333
2018-05-11,0.7328853053532014
2018-05-14,0.7355838759027273
2018-05-15,0.7128351118669022
2018-05-16,0.7003411082415298
2018-05-17,0.6993098851235809
2018-05-18,0.6973341061441101
2018-05-21,0.6864346800083906
2018-05-22,0.6857581189133046
2018-05-23,0.6823138648703191
2018-05-24,0.6860791956421833
2018-05-29,0.7206381714038398
2018-05-30,0.7395985074709557
2018-05-31,0.7442236990639212
2018-06-01,0.7112578002897946
2018-06-04,0.7053596033270557
2018-06-05,0.7073499843697342
2018-06-06,0.7303832811079801
2018-06-07,0.7308319277840466
2018-06-08,0.7383985208908329
2018-06-11,0.7381125088764058
2018-06-12,0.7363280129336643
2018-06-13,0.732483042013591
2018-06-14,0.7269043134641856
2018-06-15,0.7274009816601392
2018-06-18,0.731714118518052
2018-06-19,0.719438581002716
2018-06-21,0.6775612586808142
2018-06-22,0.6833369042735874
2018-06-25,0.7301530741648777
2018-06-26,0.7294275777869684
2018-06-27,0.7615866474567302
2018-06-28,0.7617942338731996
2018-06-29,0.7643347347517238
2018-07-02,0.7616310758414713
2018-07-03,0.7573990224778109
2018-07-05,0.7760222008821609
2018-07-06,0.7928259520116954
2018-07-10,0.8333797984260651
2018-07-11,0.8462908781263684
2018-07-12,0.8423041625681061
2018-07-13,0.8402911856417226
2018-07-16,0.8440575545451969
2018-07-17,0.8426420299794468
2018-07-18,0.839985717969036
2018-07-19,0.8492559909340971
2018-07-20,0.84529054159345
2018-07-23,0.8505735342712605
2018-07-24,0.8566475504640314
2018-07-25,0.8595040767466955
2018-07-26,0.8695456593657956
2018-07-27,0.8684351137213587
2018-07-30,0.8744936181718752
2018-07-31,0.8709006063875926
2018-08-01,0.870093495525948
2018-08-02,0.8728909244585641
2018-08-03,0.8812759754783391
2018-08-06,0.8749758067826994
2018-08-07,0.8638718285950542
2018-08-08,0.8651412391795583
2018-08-09,0.8644737109707005
2018-08-10,0.8551683407954318
2018-08-13,0.8646423571001726
2018-08-14,0.8847420831999993
2018-08-15,0.8705374745155133
2018-08-16,0.866481318579802
2018-08-17,0.8612088731702313
2018-08-21,0.8692639324386043
2018-08-22,0.8691606463592314
2018-08-23,0.8693432299787842
2018-08-24,0.8299795718225124
2018-08-27,0.8145689362583508
2018-08-28,0.8133076429598058
2018-08-29,0.8245867507519263
2018-08-30,0.8442201797910679
2018-08-31,0.8451143242282503
2018-09-04,0.8561478423581064
2018-09-05,0.859461987951923
2018-09-06,0.8643297667919062
2018-09-07,0.8560752188359966
2018-09-10,0.8559580690710576
2018-09-11,0.8463418363219655
2018-09-12,0.8457804827333991
2018-09-13,0.8487056575328633
2018-09-14,0.8483081336517555
2018-09-17,0.8417993919699363
2018-09-18,0.8389938266615936
2018-09-19,0.8371413497432182
2018-09-20,0.8489154175161124
2018-09-21,0.8481440633143499
2018-09-24,0.8460263648566515
2018-09-25,0.8462415479903853
2018-09-26,0.8425776751750541
2018-09-27,0.8423572987245416
2018-09-28,0.8423562751191419
2018-10-01,0.8458581852251521
2018-10-02,0.8460464364384112
2018-10-03,0.8481609022186404
2018-10-04,0.8628627242652745
2018-10-05,0.8600925488713965
2018-10-08,0.8599022102747578
2018-10-09,0.8635250035160213
2018-10-10,0.8289021271096713
2018-10-11,0.8495457715530288
2018-10-12,0.8414532094668925
2018-10-16,0.8486706159042623
2018-10-17,0.8488031684848274
2018-10-18,0.8744810812307228
2018-10-19,0.8737312367516196
2018-10-22,0.8715017429156523
2018-10-23,0.8789062619850809
2018-10-24,0.856235286985027
2018-10-25,0.8316750824335579
2018-10-26,0.8225595140932452
2018-10-29,0.841967397167119
2018-10-30,0.8749967711547918
2018-10-31,0.8988848685989614
2018-11-01,0.896805820994192
2018-11-02,0.8933144179401727
2018-11-05,0.8896663996096404
2018-11-07,0.890043459578882
2018-11-08,0.8922917054257183
2018-11-09,0.8943709322245496
2018-11-12,0.8995771086096248
2018-11-13,0.9008579242233544
2018-11-14,0.8825548778932322
2018-11-15,0.8747073304555425
2018-11-16,0.877834780897225
2018-11-20,0.8781547454093555
2018-11-21,0.8774130516035787
2018-11-23,0.8635351933472603
2018-11-26,0.8550850441822301
2018-11-27,0.8442166830562703
2018-11-28,0.8878282808657576
2018-11-29,0.8826940961685323
2018-11-30,0.881242502143454
2018-12-03,0.8883558256313363
2018-12-04,0.9260915599855061
2018-12-06,0.9267898735985896
2018-12-07,0.9166306732862725
2018-12-10,0.9148824181741597
2018-12-11,0.9148574592432122
2018-12-12,0.9059335419121349
2018-12-13,0.9058002824586215
2018-12-14,0.9165356534913882
2018-12-17,0.8850767991564704
2018-12-18,0.8851515724596885
2018-12-19,0.8861021483935009
2018-12-20,0.8753753614316581
2018-12-21,0.8749986079031712
2018-12-26,0.8960734556144242
2018-12-27,0.8931801615328406
2018-12-28,0.8958531636171155
2018-12-31,0.9020921820573445
2019-01-02,0.9017370086192688
2019-01-03,0.8640036796900704
2019-01-04,0.8493068434528094
2019-01-07,0.8552044081254837
2019-01-08,0.8671984061588002
2019-01-09,0.8688898479303653
2019-01-10,0.867839422828489
2019-01-11,0.8679867704258756
2019-01-14,0.8729462585547102
2019-01-15,0.8652970541922513
2019-01-16,0.8640651258473988
2019-01-17,0.8651595869398103
2019-01-18,0.8586202388951534
2019-01-22,0.8361231710143243
2019-01-23,0.8352253593719843
2019-01-24,0.8358354306223162
2019-01-25,0.8353946999376586
2019-01-28,0.8501246408843022
2019-01-29,0.8471720516543533
2019-01-30,0.8681943701640682
2019-01-31,0.8634622117014008
2019-02-01,0.8635561517617447
2019-02-04,0.8529012633135173
2019-02-05,0.8501598340634549
2019-02-06,0.8531324247806654
2019-02-07,0.840320629591075
2019-02-08,0.8403351047661929
2019-02-11,0.8396393268275116
2019-02-12,0.8436277424234944
2019-02-13,0.840363214836633
2019-02-14,0.8405550280322791
2019-02-15,0.8504457300225509
2019-02-19,0.8511367439912247
2019-02-20,0.8498605613959823
2019-02-21,0.8536062150486332
2019-02-22,0.8570369687257886
2019-02-25,0.8573629030302817
2019-02-26,0.8576960581641803
2019-02-27,0.8578467620006505
2019-02-28,0.8591524013930094
2019-03-01,0.8528610819168886
2019-03-06,0.87396367598557
2019-03-07,0.8790128187435258
2019-03-08,0.8797701589329885
2019-03-11,0.8819282672509059
2019-03-12,0.8832123308877219
2019-03-13,0.8744708180079063
2019-03-14,0.8738060145712682
2019-03-15,0.8801820306465289
2019-03-18,0.8755152432221316
2019-03-19,0.8755947390829645
2019-03-20,0.8801759522733171
2019-03-21,0.8568479384082444
2019-03-22,0.8553418826339108
2019-03-25,0.8557549727331779
2019-03-26,0.8465639432901156
2019-03-27,0.8490997684247399
2019-03-28,0.8467387807482456
2019-03-29,0.8623791182780081
2019-04-01,0.8546576847651578
2019-04-03,0.8508595384402619
2019-04-04,0.848248501524906
2019-04-05,0.8542367911139709
2019-04-08,0.8553026471531862
2019-04-09,0.8694445752797939
2019-04-10,0.8732744281382582
2019-04-11,0.8732138114765033
2019-04-12,0.861710064386926
2019-04-15,0.8623317838705902
2019-04-16,0.8624361213801304
2019-04-17,0.8626464437252942
2019-04-22,0.8607683199420902
2019-04-23,0.8618765951254462
2019-04-24,0.870109557081468
2019-04-25,0.8702282768023766
2019-04-26,0.8692803409342842
2019-04-29,0.8722623054052446
2019-04-30,0.8733821554363259
2019-05-02,0.873027872255342
2019-05-03,0.8749913489664475
2019-05-06,0.8769325624461602
2019-05-07,0.8770725392765228
2019-05-08,0.8785754178891583
2019-05-09,0.8773654140537895
2019-05-10,0.8822770487362497
2019-05-13,0.8400808751995897
2019-05-14,0.8295479814653671
2019-05-15,0.8270342419745188
2019-05-16,0.824867946101547
2019-05-17,0.8202908763257147
2019-05-20,0.8268972082530701
2019-05-21,0.8354913617626268
2019-05-22,0.8357258123558144
2019-05-23,0.8376281553927364
2019-05-24,0.837206242514724
2019-05-28,0.8330236034615833
2019-05-29,0.8295446693726315
2019-05-30,0.827320708538485
2019-05-31,0.822926177280644
2019-06-03,0.8218560276386879
2019-06-04,0.8160013502223346
2019-06-05,0.8095941381816426
2019-06-06,0.8182375617222212
2019-06-07,0.8179890379393786
2019-06-10,0.8246136025357546
2019-06-11,0.8237195029576346
2019-06-12,0.8176568713868515
2019-06-13,0.8111426554929683
2019-06-14,0.8138980033550983
2019-06-18,0.8202904970455411
2019-06-19,0.8186384315174215
2019-06-21,0.8109578367635926
2019-06-24,0.8105229032734481
2019-06-25,0.7829427944384213
2019-06-26,0.781587652747501
2019-06-27,0.784455147003345
2019-06-28,0.7904947832064559
2019-07-01,0.8048467790541678
2019-07-02,0.8061812392081534
2019-07-03,0.8202353337132589
2019-07-05,0.8210081218096099
2019-07-10,0.8207239492371597
2019-07-11,0.8226057024594231
2019-07-12,0.8167654622480758
2019-07-15,0.8165974745646956
2019-07-16,0.819240677146252
2019-07-17,0.824238879538126
2019-07-18,0.821243796971063
2019-07-19,0.8176723802113188
2019-07-22,0.8141792913617956
2019-07-23,0.8068039474901759
2019-07-24,0.8030519999983281
2019-07-25,0.8123453327735637
2019-07-26,0.8190475936051895
2019-07-29,0.818201920899502
2019-07-30,0.8202532731878909
2019-07-31,0.8085615011639066
2019-08-01,0.8205315507054473
2019-08-02,0.808681016524179
2019-08-05,0.8258995400861233
2019-08-06,0.8299104860812327
2019-08-07,0.8291111687114968
2019-08-08,0.8015215450180484
2019-08-09,0.7939217700640194
2019-08-12,0.9808437897349821
2019-08-13,1.0631693185368358
2019-08-14,1.078780435066975
2019-08-15,1.0986083659669454
2019-08-16,1.1160523317764006
2019-08-20,1.1177266151215375
2019-08-21,1.143759570186091
2019-08-22,1.1440917659511909
2019-08-23,1.096976416805897
2019-08-26,1.0976767068978597
2019-08-27,1.1071192499710296
2019-08-28,1.0933241543018346
2019-08-29,1.0786344829002266
2019-08-30,1.0779132563953846
2019-09-03,1.0672847983504152
2019-09-04,1.074351993362137
2019-09-05,1.0438246198606422
2019-09-06,1.0416061528789706
2019-09-09,1.0416892058691771
2019-09-10,1.0413276248358914
2019-09-11,1.0536579668489572
2019-09-12,1.0534954133041334
2019-09-13,1.053639275618082
2019-09-16,1.0433918938277629
2019-09-17,1.0424057320709212
2019-09-18,1.0424350698365281
2019-09-19,1.0424387685739347
2019-09-20,1.0447896851476135
2019-09-23,1.0449002524861875
2019-09-24,1.0321456233056938
2019-09-25,1.038991391138994
2019-09-26,1.038435788050335
2019-09-27,1.0352931787410637
2019-09-30,1.03247279654163
2019-10-01,1.0321860320479326
2019-10-02,1.0052067820374617
2019-10-03,1.0096520991326574
2019-10-04,0.9842718636745791
2019-10-07,0.9787656560773124
2019-10-08,0.9701934700340612
2019-10-09,0.967633461810732
2019-10-10,0.9831375784770645
2019-10-11,0.9705491933811936
2019-10-15,0.9660498860391303
2019-10-16,0.9704820055810778
2019-10-17,0.9669383016465986
2019-10-18,0.9668653763756604
2019-10-21,0.9536890643346746
2019-10-22,0.953629774438397
2019-10-23,0.9525252991274158
2019-10-24,0.9564993062965003
2019-10-25,0.9651032235179309
2019-10-28,0.9572331917578697
2019-10-29,0.9513927077041404
2019-10-30,0.9550048082291643
2019-10-31,0.9453571346299463
2019-11-01,0.9904247845602483
2019-11-04,0.9910425025129413
2019-11-05,0.9920407021337426
2019-11-06,0.9909166866012833
2019-11-07,0.98706779633119
2019-11-08,0.975883021900697
2019-11-11,0.9671931965751042
2019-11-12,0.9667265111691575
2019-11-13,0.9664684578176941
2019-11-14,0.9646383452920776
2019-11-15,0.974643746922502
2019-11-19,0.9745109908069222
2019-11-20,0.9612272687045212
2019-11-21,0.957878497994536
2019-11-22,0.9571020931999547
2019-11-25,0.9464093964984898
2019-11-26,0.9514445665769563
2019-11-27,0.9385897832358746
2019-11-29,0.9321793232869601
2019-12-02,0.9845999910368928
2019-12-03,0.9989537900714841
2019-12-04,0.9891851092999603
2019-12-05,0.9895426450182675
2019-12-06,0.996501567335735
2019-12-09,0.9946428593948102
2019-12-10,0.9926857034144994
2019-12-11,0.9946238776770702
2019-12-12,1.005616341302632
2019-12-13,1.0057115742569869
2019-12-16,0.9910319528297656
2019-12-17,0.9916408126583445
2019-12-18,0.9914617509035983
2019-12-19,0.9837340476152221
2019-12-20,0.9809032669073839
2019-12-23,0.9818355247480226
2019-12-26,0.9808376773853973
2019-12-27,0.980830491157397
2019-12-30,0.9832447779962552
2020-01-02,0.9660084397570534
2020-01-03,0.9924750277877137
2020-01-06,0.991836332191916
2020-01-07,0.9922636862021778
2020-01-08,0.9826272079753179
2020-01-09,0.9755743782933858
2020-01-10,0.9835782567257583
2020-01-13,0.9806130159915323
2020-01-14,0.9731819924339684
2020-01-15,0.9758231887414095
2020-01-16,1.0013675686495376
2020-01-17,0.9962137623896606
2020-01-21,0.9985368106729707
2020-01-22,0.9979063662532593
2020-01-23,0.9986711805556195
2020-01-24,0.9955431483647064
2020-01-27,0.9331222429115426
2020-01-28,0.9207210994355157
2020-01-29,0.9231861759777339
2020-01-30,0.9223284580925045
2020-01-31,0.921689667946717
2020-02-03,0.9247026466036647
2020-02-04,0.8874795465999528
2020-02-05,0.8792195629471509
2020-02-06,0.8803527388254525
2020-02-07,0.879484048003921
2020-02-10,0.8623435323762347
2020-02-11,0.8588334317118255
2020-02-12,0.8658708673232823
2020-02-13,0.8725820883639831
2020-02-14,0.8769623561673591
2020-02-18,0.8717562689592205
2020-02-19,0.8739252204282967
2020-02-20,0.8765321590410997
2020-02-21,0.8623262427423163
2020-02-26,0.8634657793891478
2020-02-27,0.9444060105783958
2020-02-28,0.9284244645092249
2020-03-02,0.901681036621066
2020-03-03,0.9160588591050954
2020-03-04,0.9234554300791986
2020-03-05,0.9591956067686519
2020-03-06,0.9631203641315575
2020-03-09,1.0639464630340438
2020-03-10,1.05739093811176
2020-03-11,1.1483121342022613
2020-03-12,1.200801315437219
2020-03-13,1.174272775358213
2020-03-16,1.2311677917924004
2020-03-17,1.198902846822305
2020-03-18,1.3161469643534074
2020-03-19,1.323311728827575
2020-03-20,1.2164277156642935
2020-03-25,1.2212160594318515
2020-03-26,1.2239224319117092
2020-03-27,1.252135129106202
2020-03-30,1.2534345946124772
2020-04-01,1.1918649110301198
2020-04-02,1.1909254721039855
2020-04-03,1.1801112956300133
2020-04-06,1.1449454863717363
2020-04-07,1.1440626196611423
2020-04-08,1.126734236367502
